CustomerID,FirstName,LastName,Segment,City,Region,Country,PreferredChannel,LoyaltyTier,SignupDate
300312,Evelyn,Kumar,EV Enthusiast,Adelaide,ANZ,Australia,SMS,Silver,2022-02-19
300313,Isabella,Anderson,Retail,Paris,Europe,France,Walk-in,Silver,2021-08-24
300314,Evelyn,Clark,Luxury,Paris,Europe,France,Email,Bronze,2024-05-07
300315,Amelia,Clark,Luxury,Wellington,ANZ,New Zealand,SMS,Bronze,2022-12-29
300316,Riya,Johnson,Luxury,Wellington,ANZ,New Zealand,Email,Bronze,2023-09-08
300317,Noah,Clark,Value Buyer,Seattle,North America,USA,Email,Bronze,2024-02-03
300318,Aiden,Taylor,Retail,Barcelona,Europe,Spain,Email,Gold,2020-07-06
300319,Ethan,Hall,EV Enthusiast,Amsterdam,Europe,Netherlands,App,Bronze,2019-11-26
300320,Olivia,Allen,Luxury,Portland,North America,USA,Email,Bronze,2023-10-11
300321,Liam,Hall,EV Enthusiast,Delhi,India,India,Email,Gold,2022-08-31
300322,Ananya,Scott,Family,Auckland,ANZ,New Zealand,Walk-in,Bronze,2024-09-28
300323,Saanvi,Green,Fleet,Milan,Europe,Italy,SMS,Bronze,2020-05-04
300324,Aria,Patel,Value Buyer,Barcelona,Europe,Spain,SMS,Bronze,2020-08-11
300325,Sophia,Kumar,Value Buyer,Adelaide,ANZ,Australia,Phone,Gold,2023-07-10
300326,Harper,Taylor,Retail,Mumbai,India,India,App,Silver,2020-08-07
300327,Mia,Harris,EV Enthusiast,Vancouver,North America,Canada,App,Silver,2019-04-04
300328,Aaliyah,Iyer,Luxury,Delhi,India,India,SMS,Bronze,2023-08-19
300329,Evelyn,Reddy,Family,Denver,North America,USA,Phone,Silver,2019-12-26
300330,Ethan,Jackson,EV Enthusiast,Chennai,India,India,Email,Bronze,2022-10-11
300331,Aiden,Anderson,Value Buyer,Chennai,India,India,SMS,Gold,2022-04-24
300332,Olivia,King,Family,Adelaide,ANZ,Australia,Walk-in,Gold,2020-03-25
300333,Emma,Harris,Value Buyer,Toronto,North America,Canada,Email,Gold,2021-04-26
300334,Daniel,Hall,Value Buyer,Houston,North America,USA,App,Silver,2022-11-23
300335,Charlotte,Patel,Family,Bengaluru,India,India,Email,Gold,2023-03-14
300336,Aiden,Wright,Family,Amsterdam,Europe,Netherlands,SMS,Silver,2022-10-24
300337,Riya,Young,Value Buyer,Boston,North America,USA,App,Gold,2021-05-07
300338,Mason,Singh,Family,Christchurch,ANZ,New Zealand,Email,Silver,2025-02-02
300339,Riya,Young,Retail,Wellington,ANZ,New Zealand,App,Silver,2021-05-30
300340,Kiran,Reddy,EV Enthusiast,Miami,North America,USA,Email,Gold,2024-10-01
300341,Daniel,Clark,Luxury,London,Europe,UK,Phone,Silver,2022-10-29
300342,Emma,Allen,Retail,New York,North America,USA,Phone,Silver,2019-07-19
300343,Noah,Sharma,EV Enthusiast,Atlanta,North America,USA,Walk-in,Bronze,2020-09-20
300344,Noah,Brown,Retail,London,Europe,UK,SMS,Silver,2019-10-26
300345,Aria,Young,Corporate,Seattle,North America,USA,Email,Platinum,2021-02-27
300346,Noah,White,EV Enthusiast,Los Angeles,North America,USA,Walk-in,Gold,2022-07-01
300347,Noah,Johnson,Retail,Pune,India,India,SMS,Platinum,2021-03-24
300348,Mia,Harris,Family,Phoenix,North America,USA,Walk-in,Platinum,2022-12-16
300349,Kiran,Sharma,EV Enthusiast,Atlanta,North America,USA,Walk-in,Bronze,2024-01-02
300350,Aaliyah,King,Family,Manchester,Europe,UK,Walk-in,Silver,2021-03-30
300351,Evelyn,Singh,Corporate,Manchester,Europe,UK,Email,Silver,2025-02-20
300352,Sophia,Reddy,Corporate,Los Angeles,North America,USA,App,Bronze,2025-06-15
300353,Charlotte,Iyer,Retail,Vancouver,North America,Canada,Email,Platinum,2019-10-02
300354,Lucas,Clark,Family,Atlanta,North America,USA,Email,Silver,2020-09-01
300355,Saanvi,Anderson,Retail,Miami,North America,USA,Email,Platinum,2024-09-04
300356,Meera,Hall,Corporate,Boston,North America,USA,SMS,Gold,2025-06-08
300357,Riya,Hall,Family,Hyderabad,India,India,App,Bronze,2019-06-23
300358,Aaliyah,Nair,Retail,Seattle,North America,USA,SMS,Platinum,2022-12-21
300359,Aaliyah,Moore,Retail,Los Angeles,North America,USA,Email,Bronze,2025-08-05
300360,Daniel,Reddy,Value Buyer,Madrid,Europe,Spain,Email,Bronze,2023-05-29
300361,Ethan,Lewis,Retail,Barcelona,Europe,Spain,Phone,Silver,2025-04-13
300362,Aarav,Allen,Value Buyer,Vancouver,North America,Canada,Phone,Bronze,2025-07-28
300363,Charlotte,Nair,Retail,Paris,Europe,France,Email,Gold,2019-12-19
300364,Ananya,Iyer,Corporate,Christchurch,ANZ,New Zealand,Email,Bronze,2023-03-02
300365,Mia,Smith,Family,Mumbai,India,India,App,Bronze,2020-07-21
300366,Meera,Hall,Retail,Lyon,Europe,France,Email,Bronze,2025-02-24
300367,Charlotte,Anderson,Retail,Bengaluru,India,India,Phone,Gold,2024-12-18
300368,Evelyn,Iyer,EV Enthusiast,Denver,North America,USA,Phone,Bronze,2023-04-28
300369,Liam,Iyer,Value Buyer,Bengaluru,India,India,App,Platinum,2020-07-11
300370,Emma,Lee,Family,Chennai,India,India,SMS,Silver,2022-09-29
300371,James,Reddy,Luxury,Munich,Europe,Germany,SMS,Silver,2024-08-25
300372,Kiran,Wright,EV Enthusiast,Lyon,Europe,France,Email,Platinum,2019-10-19
300373,Liam,Brown,Retail,Phoenix,North America,USA,SMS,Silver,2021-07-13
300374,Ishaan,Singh,Fleet,Wellington,ANZ,New Zealand,Walk-in,Gold,2023-01-27
300375,Aiden,Thomas,EV Enthusiast,Melbourne,ANZ,Australia,SMS,Platinum,2021-12-12
300376,Ava,Singh,EV Enthusiast,Miami,North America,USA,Email,Silver,2020-03-18
300377,Elijah,Jackson,Retail,Delhi,India,India,Phone,Bronze,2021-03-13
300378,Mason,Hall,Fleet,Melbourne,ANZ,Australia,Email,Gold,2019-12-02
300379,Amelia,Kumar,EV Enthusiast,Perth,ANZ,Australia,SMS,Silver,2019-08-25
300380,Aarav,Singh,EV Enthusiast,Boston,North America,USA,Email,Gold,2019-01-02
300381,James,Lee,Value Buyer,Wellington,ANZ,New Zealand,App,Gold,2025-08-14
300382,Emma,Wilson,Corporate,Lyon,Europe,France,Email,Bronze,2025-03-05
300383,Riya,Anderson,Family,Toronto,North America,Canada,App,Platinum,2021-01-23
300384,Olivia,Walker,EV Enthusiast,Amsterdam,Europe,Netherlands,Email,Platinum,2020-06-08
300385,Aiden,Reddy,Corporate,Wellington,ANZ,New Zealand,Walk-in,Silver,2019-03-21
300386,Lucas,Lewis,Family,Munich,Europe,Germany,App,Bronze,2019-10-13
300387,Mia,Nair,Retail,Sydney,ANZ,Australia,Email,Bronze,2024-05-30
300388,Amelia,Nair,Luxury,Manchester,Europe,UK,Walk-in,Gold,2023-10-17
300389,Daniel,Thomas,Luxury,Munich,Europe,Germany,SMS,Bronze,2022-04-23
300390,Priya,Jackson,Retail,Dallas,North America,USA,Email,Bronze,2023-02-05
300391,Elijah,Taylor,EV Enthusiast,Auckland,ANZ,New Zealand,App,Bronze,2024-04-04
300392,Liam,Taylor,Corporate,Brisbane,ANZ,Australia,Phone,Silver,2019-08-02
300393,Daniel,Patel,Retail,Adelaide,ANZ,Australia,Walk-in,Bronze,2019-09-30
300394,Priya,Walker,Retail,London,Europe,UK,Phone,Silver,2023-06-29
300395,Ishaan,Walker,Family,Auckland,ANZ,New Zealand,Phone,Silver,2023-09-03
300396,Aarav,Johnson,Corporate,Milan,Europe,Italy,Walk-in,Gold,2024-10-09
300397,Evelyn,Lee,EV Enthusiast,Delhi,India,India,Phone,Bronze,2023-10-21
300398,Mia,Sharma,Retail,Adelaide,ANZ,Australia,Email,Platinum,2024-02-29
300399,Olivia,Iyer,Retail,Delhi,India,India,Phone,Gold,2023-12-28
300400,Lucas,Nair,Value Buyer,Dallas,North America,USA,Walk-in,Bronze,2024-11-26
300401,Meera,Wilson,Value Buyer,Perth,ANZ,Australia,SMS,Silver,2020-11-12
300402,Evelyn,Reddy,Retail,Seattle,North America,USA,Phone,Bronze,2019-12-30
300403,Charlotte,White,EV Enthusiast,Chennai,India,India,SMS,Bronze,2025-10-06
300404,Olivia,Jackson,Retail,Pune,India,India,App,Gold,2025-12-16
300405,Olivia,Iyer,Retail,Chicago,North America,USA,Email,Silver,2022-08-28
300406,Daniel,Young,Value Buyer,Vancouver,North America,Canada,App,Bronze,2019-05-06
300407,Vihaan,Jackson,Retail,Manchester,Europe,UK,Email,Gold,2024-06-10
300408,Meera,Jackson,Retail,Madrid,Europe,Spain,App,Bronze,2019-12-19
300409,Charlotte,Anderson,Luxury,Berlin,Europe,Germany,Email,Bronze,2020-10-19
300410,James,Singh,Value Buyer,Manchester,Europe,UK,Phone,Bronze,2021-11-16
300411,Aria,Wright,Luxury,Auckland,ANZ,New Zealand,SMS,Silver,2022-03-15
300412,Priya,Anderson,Luxury,Perth,ANZ,Australia,App,Gold,2024-04-24
300413,Isabella,Young,Luxury,Chicago,North America,USA,Email,Gold,2022-05-22
300414,Lucas,Taylor,Retail,Perth,ANZ,Australia,Phone,Bronze,2021-12-13
300415,Mason,Sharma,Value Buyer,Hyderabad,India,India,Email,Bronze,2019-04-29
300416,Sophia,Lewis,Family,Barcelona,Europe,Spain,App,Bronze,2021-01-27
300417,Mason,Iyer,Retail,Berlin,Europe,Germany,Phone,Silver,2023-11-27
300418,Priya,Clark,EV Enthusiast,Pune,India,India,App,Bronze,2020-04-19
300419,Aria,Smith,EV Enthusiast,Adelaide,ANZ,Australia,Email,Gold,2025-09-30
300420,Ishaan,Wilson,Retail,Delhi,India,India,App,Bronze,2021-06-30
300421,Aiden,Moore,Retail,Pune,India,India,App,Gold,2024-11-22
300422,Liam,Lee,Fleet,Dallas,North America,USA,Email,Gold,2023-08-15
300423,Ananya,Young,Luxury,Chicago,North America,USA,Walk-in,Bronze,2019-10-05
300424,Ava,King,Family,Houston,North America,USA,Email,Gold,2022-03-16
300425,Ananya,Sharma,Family,Seattle,North America,USA,SMS,Bronze,2025-09-08
300426,Harper,Lewis,Family,Berlin,Europe,Germany,App,Silver,2023-03-11
300427,Kiran,Kumar,Family,Denver,North America,USA,Email,Silver,2019-06-29
300428,Sophia,White,Fleet,Perth,ANZ,Australia,Walk-in,Silver,2021-07-29
300429,Mia,Nair,Fleet,Amsterdam,Europe,Netherlands,SMS,Gold,2023-06-06
300430,Saanvi,Wilson,Fleet,Perth,ANZ,Australia,Walk-in,Gold,2021-02-26
300431,Ananya,Harris,Corporate,Portland,North America,USA,Phone,Bronze,2024-08-05
300432,Ethan,Kumar,Retail,Paris,Europe,France,Phone,Platinum,2021-11-15
300433,Harper,Iyer,Family,Miami,North America,USA,Email,Gold,2019-09-24
300434,Aarav,Reddy,Value Buyer,Vancouver,North America,Canada,Phone,Silver,2024-12-08
300435,Charlotte,Martin,Retail,Miami,North America,USA,Walk-in,Gold,2019-07-02
300436,Aaliyah,Allen,Value Buyer,Hyderabad,India,India,Phone,Silver,2023-12-05
300437,Ishaan,Lee,Value Buyer,London,Europe,UK,Phone,Silver,2025-02-08
300438,Aiden,Nair,Family,Delhi,India,India,App,Silver,2021-12-31
300439,Ishaan,Allen,Value Buyer,Berlin,Europe,Germany,App,Bronze,2021-02-11
300440,Mason,Wright,Family,Berlin,Europe,Germany,SMS,Silver,2023-08-22
300441,Riya,Martin,Family,Atlanta,North America,USA,Walk-in,Bronze,2019-03-05
300442,Sophia,Lewis,Retail,Barcelona,Europe,Spain,Phone,Bronze,2025-10-14
300443,Ishaan,Allen,Family,Los Angeles,North America,USA,App,Silver,2020-04-12
300444,Meera,Clark,Value Buyer,Portland,North America,USA,Walk-in,Silver,2023-12-19
300445,Elijah,Green,Family,Delhi,India,India,Phone,Silver,2022-11-02
300446,Aaliyah,Wright,Retail,Toronto,North America,Canada,Phone,Bronze,2019-03-04
300447,Meera,Taylor,Corporate,Chennai,India,India,Walk-in,Bronze,2025-01-04
300448,Ishaan,Thomas,Family,Miami,North America,USA,Email,Gold,2022-08-18
300449,Harper,Clark,Retail,Dallas,North America,USA,SMS,Gold,2023-11-18
300450,Vihaan,Young,Family,Chicago,North America,USA,App,Gold,2020-11-09
300451,Evelyn,Taylor,Fleet,London,Europe,UK,App,Platinum,2023-05-08
300452,Isabella,Lee,Corporate,Phoenix,North America,USA,Email,Bronze,2022-01-04
300453,Aaliyah,Hall,Retail,Madrid,Europe,Spain,SMS,Bronze,2023-07-29
300454,Noah,Clark,Retail,Pune,India,India,Phone,Bronze,2024-02-06
300455,Ethan,Scott,Corporate,Mumbai,India,India,Walk-in,Bronze,2025-09-12
300456,Meera,Wright,Retail,Houston,North America,USA,Phone,Silver,2021-11-09
300457,Vihaan,Smith,Value Buyer,Berlin,Europe,Germany,App,Bronze,2025-09-07
300458,Harper,Thomas,Retail,Adelaide,ANZ,Australia,Phone,Bronze,2020-02-16
300459,Olivia,Martin,Fleet,Sydney,ANZ,Australia,SMS,Bronze,2022-01-03
300460,Ishaan,Kumar,Family,Barcelona,Europe,Spain,Email,Gold,2024-08-26
300461,Lucas,Scott,Fleet,Adelaide,ANZ,Australia,Walk-in,Silver,2023-07-06
300462,Aiden,Hall,Retail,Chicago,North America,USA,App,Bronze,2021-03-06
300463,Riya,Walker,Luxury,Boston,North America,USA,App,Silver,2020-07-30
300464,Riya,Martin,Retail,Portland,North America,USA,App,Bronze,2023-03-14
300465,Olivia,Martin,Fleet,New York,North America,USA,App,Bronze,2024-10-29
300466,Ethan,King,Fleet,Melbourne,ANZ,Australia,SMS,Silver,2021-01-09
300467,Charlotte,Patel,EV Enthusiast,London,Europe,UK,SMS,Bronze,2021-01-24
300468,Kiran,Scott,Family,Pune,India,India,App,Silver,2019-04-15
300469,Amelia,Reddy,Luxury,San Francisco,North America,USA,App,Gold,2022-08-10
300470,James,Hall,Retail,Hyderabad,India,India,App,Bronze,2021-05-30
300471,Elijah,Brown,Retail,Chicago,North America,USA,Phone,Silver,2020-12-12
300472,Kiran,Iyer,Retail,Melbourne,ANZ,Australia,Phone,Bronze,2023-12-28
300473,Aarav,Wright,EV Enthusiast,Brisbane,ANZ,Australia,App,Silver,2019-04-02
300474,Meera,Wilson,EV Enthusiast,Auckland,ANZ,New Zealand,Phone,Silver,2025-12-06
300475,Mia,Wright,Retail,Los Angeles,North America,USA,Email,Silver,2020-10-09
300476,Elijah,Hall,Corporate,Phoenix,North America,USA,Email,Silver,2024-10-16
300477,Saanvi,Nair,Retail,Barcelona,Europe,Spain,SMS,Silver,2022-06-25
300478,Ava,White,EV Enthusiast,Munich,Europe,Germany,Email,Bronze,2021-02-12
300479,Aria,Iyer,Value Buyer,Perth,ANZ,Australia,Email,Bronze,2025-12-24
300480,Isabella,Jackson,Retail,Sydney,ANZ,Australia,App,Bronze,2025-10-03
300481,Evelyn,Taylor,Value Buyer,Sydney,ANZ,Australia,App,Bronze,2023-12-22
300482,Aarav,Hall,Family,Manchester,Europe,UK,SMS,Silver,2024-05-07
300483,Riya,Sharma,EV Enthusiast,Adelaide,ANZ,Australia,App,Platinum,2020-12-28
300484,Riya,Jackson,Luxury,Atlanta,North America,USA,Email,Platinum,2019-03-18
300485,Daniel,Clark,Luxury,New York,North America,USA,App,Gold,2022-09-28
300486,Lucas,Anderson,Family,Portland,North America,USA,Walk-in,Gold,2022-11-05
300487,Saanvi,Moore,Family,Berlin,Europe,Germany,SMS,Silver,2024-04-20
300488,Aarav,Kumar,EV Enthusiast,Miami,North America,USA,SMS,Gold,2022-10-07
300489,Vihaan,Wright,Value Buyer,Berlin,Europe,Germany,Email,Silver,2025-08-24
300490,Saanvi,Lewis,Family,Boston,North America,USA,Phone,Platinum,2025-01-15
300491,Aiden,Taylor,Retail,Phoenix,North America,USA,Phone,Silver,2020-11-18
300492,Ananya,Scott,Value Buyer,Lyon,Europe,France,Email,Silver,2021-08-18
300493,Lucas,Harris,Retail,Paris,Europe,France,Phone,Silver,2019-01-21
300494,Ethan,Thomas,Value Buyer,Delhi,India,India,Email,Gold,2020-09-24
300495,Meera,White,Retail,Pune,India,India,Walk-in,Silver,2025-02-25
300496,Ananya,Allen,EV Enthusiast,Paris,Europe,France,Email,Silver,2019-08-16
300497,Harper,King,Retail,Wellington,ANZ,New Zealand,Email,Platinum,2020-02-21
300498,Daniel,Kumar,Luxury,Lyon,Europe,France,Email,Silver,2023-11-11
300499,Noah,Kumar,Value Buyer,San Francisco,North America,USA,Email,Bronze,2019-11-28
300500,Riya,Brown,Retail,Berlin,Europe,Germany,SMS,Bronze,2021-02-11
300501,Lucas,Smith,Value Buyer,Vancouver,North America,Canada,Phone,Bronze,2025-10-23
300502,Aarav,Patel,Retail,Los Angeles,North America,USA,Email,Gold,2019-10-21
300503,Emma,Wright,Retail,Christchurch,ANZ,New Zealand,Phone,Bronze,2022-03-07
300504,Evelyn,Lee,EV Enthusiast,Miami,North America,USA,Phone,Silver,2024-11-09
300505,Harper,Moore,Retail,Christchurch,ANZ,New Zealand,Walk-in,Bronze,2025-02-18
300506,Aiden,Sharma,Retail,Wellington,ANZ,New Zealand,Email,Silver,2020-09-15
300507,Kiran,Young,Family,San Francisco,North America,USA,App,Gold,2021-02-04
300508,Saanvi,Taylor,Retail,Amsterdam,Europe,Netherlands,App,Bronze,2019-03-29
300509,Evelyn,Thomas,Retail,Los Angeles,North America,USA,SMS,Platinum,2025-10-07
300510,Kiran,Clark,Corporate,Bengaluru,India,India,Email,Gold,2023-06-06
300511,Amelia,Kumar,Retail,Melbourne,ANZ,Australia,Walk-in,Bronze,2019-01-18
300512,Harper,Green,Fleet,Melbourne,ANZ,Australia,App,Silver,2021-11-06
300513,Aarav,Singh,Retail,Lyon,Europe,France,App,Gold,2021-12-22
300514,Lucas,Jackson,Corporate,Los Angeles,North America,USA,Walk-in,Silver,2025-05-04
300515,Harper,Singh,Luxury,Atlanta,North America,USA,Phone,Gold,2020-10-07
300516,Evelyn,Johnson,Value Buyer,Chicago,North America,USA,Email,Bronze,2021-08-25
300517,Mason,Singh,Retail,Chicago,North America,USA,App,Silver,2024-09-05
300518,Priya,Clark,Corporate,Vancouver,North America,Canada,Walk-in,Bronze,2020-10-08
300519,Mia,Wilson,Family,Chicago,North America,USA,App,Gold,2023-02-11
300520,Sophia,Jackson,Value Buyer,Wellington,ANZ,New Zealand,Walk-in,Gold,2019-02-23
300521,James,Allen,Luxury,Los Angeles,North America,USA,Email,Bronze,2019-11-21
300522,Aaliyah,White,EV Enthusiast,Amsterdam,Europe,Netherlands,Phone,Gold,2019-02-24
300523,Aarav,Lee,EV Enthusiast,Barcelona,Europe,Spain,Email,Bronze,2023-12-20
300524,James,Thomas,Value Buyer,Manchester,Europe,UK,SMS,Platinum,2019-05-21
300525,Mason,Wilson,Retail,Seattle,North America,USA,Email,Gold,2019-04-15
300526,Emma,Nair,Fleet,London,Europe,UK,Email,Bronze,2022-04-23
300527,Aaliyah,Smith,Fleet,Delhi,India,India,Walk-in,Gold,2024-03-21
300528,James,Walker,Retail,Dallas,North America,USA,App,Gold,2019-01-08
300529,Isabella,Singh,Retail,Christchurch,ANZ,New Zealand,Walk-in,Gold,2019-04-18
300530,Isabella,Lewis,Retail,Milan,Europe,Italy,SMS,Silver,2023-06-16
300531,Vihaan,Hall,Retail,Sydney,ANZ,Australia,Phone,Silver,2022-03-18
300532,Isabella,Allen,Retail,Manchester,Europe,UK,Email,Silver,2024-02-25
300533,Noah,Patel,Luxury,Delhi,India,India,Email,Gold,2020-05-25
300534,Meera,Sharma,EV Enthusiast,Portland,North America,USA,App,Bronze,2025-03-25
300535,Harper,Taylor,Family,Atlanta,North America,USA,Walk-in,Gold,2020-01-31
300536,Harper,Walker,Value Buyer,Seattle,North America,USA,Email,Gold,2020-07-18
300537,Ava,Lewis,Value Buyer,Boston,North America,USA,App,Gold,2020-05-05
300538,Ishaan,Nair,Luxury,Munich,Europe,Germany,Phone,Silver,2025-02-12
300539,Isabella,White,Corporate,Atlanta,North America,USA,Email,Gold,2020-07-05
300540,Ethan,Scott,Corporate,Toronto,North America,Canada,SMS,Silver,2019-12-02
300541,Harper,Singh,Retail,Berlin,Europe,Germany,Phone,Bronze,2023-08-30
300542,Noah,Singh,Retail,Barcelona,Europe,Spain,SMS,Bronze,2024-01-19
300543,Noah,Smith,EV Enthusiast,Vancouver,North America,Canada,App,Bronze,2021-10-09
300544,Amelia,Lewis,Luxury,Chennai,India,India,SMS,Bronze,2025-06-20
300545,Mason,Anderson,Luxury,Perth,ANZ,Australia,Email,Bronze,2021-04-19
300546,Evelyn,Anderson,Family,Mumbai,India,India,App,Silver,2024-01-23
300547,Noah,Nair,EV Enthusiast,Lyon,Europe,France,App,Silver,2019-09-20
300548,Meera,Nair,Luxury,San Francisco,North America,USA,Phone,Gold,2021-04-26
300549,Aarav,Singh,Retail,Hyderabad,India,India,App,Bronze,2023-04-11
300550,James,Singh,Family,Christchurch,ANZ,New Zealand,Walk-in,Gold,2023-05-18
300551,Kiran,Anderson,Retail,Houston,North America,USA,Email,Silver,2024-04-25
300552,Ava,Patel,Retail,Phoenix,North America,USA,SMS,Gold,2019-06-23
300553,Isabella,Walker,Family,Los Angeles,North America,USA,Phone,Platinum,2023-03-14
300554,Evelyn,Kumar,Retail,Melbourne,ANZ,Australia,SMS,Bronze,2025-01-18
300555,Ava,Jackson,EV Enthusiast,New York,North America,USA,App,Silver,2022-01-22
300556,Ishaan,Harris,Value Buyer,Portland,North America,USA,Email,Bronze,2019-06-30
300557,Isabella,Martin,Retail,Delhi,India,India,Email,Gold,2023-05-09
300558,Aarav,Wright,Retail,San Francisco,North America,USA,Walk-in,Silver,2025-06-16
300559,Aria,Green,Luxury,Mumbai,India,India,Email,Bronze,2024-08-15
300560,Aria,Harris,Corporate,Perth,ANZ,Australia,Walk-in,Bronze,2023-08-07
300561,Vihaan,Allen,Corporate,Melbourne,ANZ,Australia,App,Platinum,2020-11-22
300562,Ananya,Hall,Family,Seattle,North America,USA,App,Bronze,2025-05-31
300563,Mia,Lee,EV Enthusiast,Houston,North America,USA,Phone,Platinum,2022-12-31
300564,Evelyn,King,Luxury,Houston,North America,USA,SMS,Gold,2022-01-20
300565,Aiden,Nair,Retail,Phoenix,North America,USA,Phone,Silver,2022-06-23
300566,Sophia,Singh,Fleet,London,Europe,UK,Phone,Platinum,2021-02-27
300567,Priya,Walker,Value Buyer,Christchurch,ANZ,New Zealand,Phone,Silver,2025-11-17
300568,Ananya,Lewis,Retail,Mumbai,India,India,Walk-in,Bronze,2020-10-25
300569,Priya,Walker,Corporate,Barcelona,Europe,Spain,Walk-in,Silver,2021-06-11
300570,Ananya,Patel,Fleet,Paris,Europe,France,App,Platinum,2024-04-15
300571,Aria,Johnson,Corporate,Mumbai,India,India,Email,Silver,2020-05-01
300572,Mason,Nair,Corporate,Chicago,North America,USA,App,Gold,2020-06-26
300573,Kiran,Moore,Family,Chennai,India,India,Phone,Gold,2025-04-30
300574,Saanvi,Lewis,Value Buyer,Christchurch,ANZ,New Zealand,Email,Gold,2023-07-03
300575,Aria,Anderson,Value Buyer,London,Europe,UK,Phone,Bronze,2022-12-25
300576,Priya,Brown,EV Enthusiast,Atlanta,North America,USA,Phone,Bronze,2024-02-13
300577,Amelia,Clark,Luxury,Hyderabad,India,India,SMS,Gold,2021-02-17
300578,James,Jackson,Value Buyer,Chennai,India,India,Phone,Gold,2020-11-09
300579,Amelia,Wilson,Family,Mumbai,India,India,Phone,Gold,2024-10-24
300580,Amelia,Lee,Retail,Lyon,Europe,France,Email,Gold,2022-10-24
300581,Isabella,King,Value Buyer,Toronto,North America,Canada,Email,Platinum,2023-06-10
300582,Harper,King,Value Buyer,Milan,Europe,Italy,SMS,Gold,2020-06-13
300583,Evelyn,Young,Value Buyer,Auckland,ANZ,New Zealand,Email,Bronze,2021-02-07
300584,Charlotte,Young,Corporate,Milan,Europe,Italy,Walk-in,Gold,2019-05-31
300585,Amelia,Scott,Fleet,Perth,ANZ,Australia,SMS,Gold,2021-02-05
300586,Riya,Clark,Retail,Auckland,ANZ,New Zealand,App,Silver,2021-02-18
300587,Saanvi,Young,Retail,Amsterdam,Europe,Netherlands,App,Silver,2020-03-06
300588,Vihaan,Moore,Family,Christchurch,ANZ,New Zealand,Phone,Bronze,2024-11-21
300589,Ethan,Moore,Value Buyer,Barcelona,Europe,Spain,Email,Silver,2020-08-25
300590,Emma,Clark,Value Buyer,Bengaluru,India,India,App,Silver,2019-01-10
300591,Kiran,Kumar,Luxury,Phoenix,North America,USA,Phone,Gold,2025-03-18
300592,Ishaan,Hall,EV Enthusiast,Mumbai,India,India,SMS,Silver,2021-02-18
300593,Mason,Thomas,Retail,Houston,North America,USA,App,Silver,2024-07-11
300594,Aarav,Singh,Fleet,Paris,Europe,France,Walk-in,Bronze,2021-11-25
300595,Kiran,Kumar,Family,London,Europe,UK,Phone,Bronze,2019-01-28
300596,Harper,White,Retail,Hyderabad,India,India,Email,Silver,2019-04-19
300597,Olivia,Johnson,Value Buyer,Barcelona,Europe,Spain,App,Bronze,2023-02-05
